fig_num,name,num_parts,img_url
fig-011621,Wrecker,5,https://cdn.rebrickable.com/media/sets/fig-011621.jpg
fig-011622,Echo,4,https://cdn.rebrickable.com/media/sets/fig-011622.jpg
fig-011623,Crosshair,4,https://cdn.rebrickable.com/media/sets/fig-011623.jpg
fig-011624,"Fennec Shand, Helmet",4,https://cdn.rebrickable.com/media/sets/fig-011624.jpg
fig-011625,Dark Trooper,5,https://cdn.rebrickable.com/media/sets/fig-011625.jpg
fig-011626,Moff Gideon,5,https://cdn.rebrickable.com/media/sets/fig-011626.jpg
fig-011630,"Clone Commander, Bright Light Orange Markings",4,https://cdn.rebrickable.com/media/sets/fig-011630.jpg
fig-011631,"Mace Windu, Dark Tan Printed Legs, Open Mouth",3,https://cdn.rebrickable.com/media/sets/fig-011631.jpg
fig-011632,"Darth Maul, Horns, Printed Mechanical Legs, Red Chest",4,https://cdn.rebrickable.com/media/sets/fig-011632.jpg
fig-011633,"Boba Fett, Pearl Dark Gray Outfit, Rangefinder",6,https://cdn.rebrickable.com/media/sets/fig-011633.jpg
fig-011634,Greef Karga,4,https://cdn.rebrickable.com/media/sets/fig-011634.jpg
fig-011635,"Stormtrooper, Artillery",6,https://cdn.rebrickable.com/media/sets/fig-011635.jpg
fig-011636,"Stormtrooper, Black Squares on Back of Helmet, Female, Light Nougat Head",4,https://cdn.rebrickable.com/media/sets/fig-011636.jpg
fig-011637,"Stormtrooper, Black Squares on Back of Helmet, Reddish Brown Head",4,https://cdn.rebrickable.com/media/sets/fig-011637.jpg
fig-011638,Gar Saxon,5,https://cdn.rebrickable.com/media/sets/fig-011638.jpg
fig-011639,Bo-Katan Kryze,6,https://cdn.rebrickable.com/media/sets/fig-011639.jpg
fig-011640,Mandalorian Loyalist,5,https://cdn.rebrickable.com/media/sets/fig-011640.jpg
fig-011641,"GNK Power Droid (Gonk) / ""Gonky"" - Dark Bluish Grey",20,https://cdn.rebrickable.com/media/sets/fig-011641.jpg
fig-011642,GNK Power Droid (Gonk) - Snowman,19,https://cdn.rebrickable.com/media/sets/fig-011642.jpg
fig-011723,"The Mandalorian / Din Djarin, Dark Brown Outfit with Jet Pack, Black Head",5,https://cdn.rebrickable.com/media/sets/fig-011723.jpg
fig-011724,The Armorer,4,https://cdn.rebrickable.com/media/sets/fig-011724.jpg
fig-011725,Paz Vizsla,5,https://cdn.rebrickable.com/media/sets/fig-011725.jpg
fig-011726,Grogu / The Child (Baby Yoda) in Christmas Outfit,2,https://cdn.rebrickable.com/media/sets/fig-011726.jpg
fig-011727,"The Mandalorian / Din Djarin, Dark Brown Outfit with Red Scarf",4,https://cdn.rebrickable.com/media/sets/fig-011727.jpg
fig-011940,"Snowtrooper, White Hips, Reddish Brown Head",4,https://cdn.rebrickable.com/media/sets/fig-011940.jpg
fig-011941,"General Maximillian Veers, Sand Blue Helmet with Visor, Black Boots",4,https://cdn.rebrickable.com/media/sets/fig-011941.jpg
fig-011942,"AT-AT Driver - Light Bluish Grey Helmet, Sand Blue Legs, Nougat Head, Female",4,https://cdn.rebrickable.com/media/sets/fig-011942.jpg
fig-011944,"Snowtrooper, White Hips, Reddish Brown Head, Female",4,https://cdn.rebrickable.com/media/sets/fig-011944.jpg
fig-011945,"Snowtrooper, White Hips, Light Nougat Head, Female",4,https://cdn.rebrickable.com/media/sets/fig-011945.jpg
fig-011946,"Snowtrooper, White Hips, Light Nougat Head, Officer",4,https://cdn.rebrickable.com/media/sets/fig-011946.jpg
fig-011957,"Snowtrooper, White Hips, Light Nougat Head, Grin",4,https://cdn.rebrickable.com/media/sets/fig-011957.jpg
fig-012148,"Rebel Trooper in Hoth Uniform, Dark Tan Hat, Reddish Brown Head",5,https://cdn.rebrickable.com/media/sets/fig-012148.jpg
fig-012149,"Rebel Trooper in Hoth Uniform, Dark Tan Hat, Nougat Head",5,https://cdn.rebrickable.com/media/sets/fig-012149.jpg
fig-012150,"Rebel Officer in Hoth Uniform, Light Nougat Head",5,https://cdn.rebrickable.com/media/sets/fig-012150.jpg
fig-012151,Scout Trooper - Nougat Head,4,https://cdn.rebrickable.com/media/sets/fig-012151.jpg
fig-012152,"Clone Trooper, Phase I Armor, Nougat Head (61189 Helmet)",4,https://cdn.rebrickable.com/media/sets/fig-012152.jpg
fig-012154,"Chewbacca - Dark Brown Torso with Medium Nougat, Snow Print",3,https://cdn.rebrickable.com/media/sets/fig-012154.jpg
fig-012155,"AT-ST Driver, White Jacket",4,https://cdn.rebrickable.com/media/sets/fig-012155.jpg
fig-012156,"Rebel Trooper in Hoth Uniform, Nougat Head, Backpack",6,https://cdn.rebrickable.com/media/sets/fig-012156.jpg
fig-012291,"Han Solo, Stormtrooper Disguise, Black Eyes - 3626c Head",4,https://cdn.rebrickable.com/media/sets/fig-012291.jpg
fig-012292,"Han Solo, Black Vest, Reddish Brown Legs, Black Eyes - 3626c Head",4,https://cdn.rebrickable.com/media/sets/fig-012292.jpg
fig-012331,"Luke Skywalker, Black Robes, Black Hood and Cape",5,https://cdn.rebrickable.com/media/sets/fig-012331.jpg
fig-012356,Theelin Dancer,4,https://cdn.rebrickable.com/media/sets/fig-012356.jpg
fig-012357,Weequay Guard,3,https://cdn.rebrickable.com/media/sets/fig-012357.jpg
fig-012358,"Gamorrean Guard, Printed Head, Dark Brown Hands",3,https://cdn.rebrickable.com/media/sets/fig-012358.jpg
fig-012359,"Fennec Shand, Hair",4,https://cdn.rebrickable.com/media/sets/fig-012359.jpg
fig-012360,"Bib Fortuna, Clenched Teeth, No Cape",4,https://cdn.rebrickable.com/media/sets/fig-012360.jpg
fig-012361,Quarren,3,https://cdn.rebrickable.com/media/sets/fig-012361.jpg
fig-012402,"Astromech Droid, R2-Q2, 30367b Dome",4,https://cdn.rebrickable.com/media/sets/fig-012402.jpg
fig-012423,Savage Opress -3626c Head,5,https://cdn.rebrickable.com/media/sets/fig-012423.jpg
fig-012425,"Asajj Ventress, Black Outfit (3626c Head)",3,https://cdn.rebrickable.com/media/sets/fig-012425.jpg
fig-012430,Imperial Pilot V-wing - 3626c Head,4,https://cdn.rebrickable.com/media/sets/fig-012430.jpg
fig-012475,Imperial Probe Droid (75322-1),45,https://cdn.rebrickable.com/media/sets/fig-012475.jpg
fig-012480,"Dwarf Spider Droid, Light Bluish Gray Dome",35,https://cdn.rebrickable.com/media/sets/fig-012480.jpg
fig-012481,"Dwarf Spider Droid, Dark Bluish Gray Dome, Shooter Cannon",36,https://cdn.rebrickable.com/media/sets/fig-012481.jpg
fig-012482,"Dwarf Spider Droid, Dark Bluish Gray Dome, Fixed Dark Bluish Gray Cannon",36,https://cdn.rebrickable.com/media/sets/fig-012482.jpg
fig-012483,"Dwarf Spider Droid, Sand Blue Dome",32,https://cdn.rebrickable.com/media/sets/fig-012483.jpg
fig-012564,"Luke Skywalker, Dagobah Outfit, Tan Tank Top",4,https://cdn.rebrickable.com/media/sets/fig-012564.jpg
fig-012565,"Astromech Droid, R2-D2, Flat Silver Dome, Mud Stains, Dual Sided Printed Body",4,https://cdn.rebrickable.com/media/sets/fig-012565.jpg
fig-012567,"Han Solo, Stormtrooper Disguise",4,https://cdn.rebrickable.com/media/sets/fig-012567.jpg
fig-012568,"Luke Skywalker, Stromtrooper Disguise, Dark Tan Hair",4,https://cdn.rebrickable.com/media/sets/fig-012568.jpg
fig-012570,C-3PO - Arm Print,3,https://cdn.rebrickable.com/media/sets/fig-012570.jpg
fig-012571,"Astromech Droid, R2-D2, Dual Sided Printed Body",4,https://cdn.rebrickable.com/media/sets/fig-012571.jpg
fig-012578,Mace Windu - White Arm Print,3,https://cdn.rebrickable.com/media/sets/fig-012578.jpg
fig-012579,187th Legion Clone Commander,4,https://cdn.rebrickable.com/media/sets/fig-012579.jpg
fig-012580,187th Legion Clone Trooper,4,https://cdn.rebrickable.com/media/sets/fig-012580.jpg
fig-012588,Aunt Beru Lars,4,https://cdn.rebrickable.com/media/sets/fig-012588.jpg
fig-012591,C-3PO - Dual Molded Leg,3,https://cdn.rebrickable.com/media/sets/fig-012591.jpg
fig-012674,"The Mandalorian / Din Djarin, Dark Brown Outfit with Jet Pack",5,https://cdn.rebrickable.com/media/sets/fig-012674.jpg
fig-012675,Peli Motto,5,https://cdn.rebrickable.com/media/sets/fig-012675.jpg
fig-012918,Omega,4,https://cdn.rebrickable.com/media/sets/fig-012918.jpg
fig-012920,Cad Bane - Dark Brown Legs,5,https://cdn.rebrickable.com/media/sets/fig-012920.jpg
fig-012921,"Astromech Droid, R4-P17, Light Blue Rectangles",4,https://cdn.rebrickable.com/media/sets/fig-012921.jpg
fig-012922,Taun We,3,https://cdn.rebrickable.com/media/sets/fig-012922.jpg
fig-012924,"Obi-Wan Kenobi - Reddish Brown Robe, Long Hair",4,https://cdn.rebrickable.com/media/sets/fig-012924.jpg
fig-012925,"Obi-Wan Kenobi - Dark Brown Robe, Long Hair",4,https://cdn.rebrickable.com/media/sets/fig-012925.jpg
fig-012927,Darth Vader - Young Anakin Face,6,https://cdn.rebrickable.com/media/sets/fig-012927.jpg
fig-012928,NED-B,3,https://cdn.rebrickable.com/media/sets/fig-012928.jpg
fig-012929,Tala Durith,4,https://cdn.rebrickable.com/media/sets/fig-012929.jpg
fig-012936,"Ben Kenobi - Sand Blue Torso, Dark Brow Legs, Cape",5,https://cdn.rebrickable.com/media/sets/fig-012936.jpg
fig-012937,Grand Inquisitor,5,https://cdn.rebrickable.com/media/sets/fig-012937.jpg
fig-012938,Imperial Inquisitor Fifth Brother - Black,5,https://cdn.rebrickable.com/media/sets/fig-012938.jpg
fig-012939,Reva (Third Sister),5,https://cdn.rebrickable.com/media/sets/fig-012939.jpg
fig-012941,Clone Commander Cody - Orange Visor,5,https://cdn.rebrickable.com/media/sets/fig-012941.jpg
fig-012944,"Clone Trooper, 212th Attack Battalion, Orange Markings",4,https://cdn.rebrickable.com/media/sets/fig-012944.jpg
fig-012945,"Clone Trooper, 212th Clone Gunner",4,https://cdn.rebrickable.com/media/sets/fig-012945.jpg
fig-012946,Cassian Andor - Dark Brown Outfit,4,https://cdn.rebrickable.com/media/sets/fig-012946.jpg
fig-012947,Luthen Rael,4,https://cdn.rebrickable.com/media/sets/fig-012947.jpg
fig-012948,Syril Karn,4,https://cdn.rebrickable.com/media/sets/fig-012948.jpg
fig-012950,"AT-ST Driver, Plain Legs",4,https://cdn.rebrickable.com/media/sets/fig-012950.jpg
fig-012952,Scout Trooper - Reddish Brown Head,4,https://cdn.rebrickable.com/media/sets/fig-012952.jpg
fig-012953,"Wicket, Ewok, Printed Dark Orange Hood, Tan Face, Lines on Hood",3,https://cdn.rebrickable.com/media/sets/fig-012953.jpg
fig-013050,"Astromech Droid, R2-D2, Red Holiday Sweater",4,https://cdn.rebrickable.com/media/sets/fig-013050.jpg
fig-013052,"C-3PO, Blue Holiday Sweater",3,https://cdn.rebrickable.com/media/sets/fig-013052.jpg
fig-013054,"Darth Vader, Vest with Sunset and Palm Tree Silhouettes",5,https://cdn.rebrickable.com/media/sets/fig-013054.jpg
fig-013153,Kuill,4,https://cdn.rebrickable.com/media/sets/fig-013153.jpg
fig-013154,"The Mandalorian / Din Djarin - Head Print, Arm Print",5,https://cdn.rebrickable.com/media/sets/fig-013154.jpg
fig-013155,Mythrol,3,https://cdn.rebrickable.com/media/sets/fig-013155.jpg
fig-013394,"Boba Fett, Pearl Dark Gray Outfit",5,https://cdn.rebrickable.com/media/sets/fig-013394.jpg
fig-013395,"Clone Officer, 501st Legion, White Arms, Blue Rangefinder",5,https://cdn.rebrickable.com/media/sets/fig-013395.jpg
fig-013396,"Clone Heavy Trooper, 501st Legion, White Arms, Blue Visor",6,https://cdn.rebrickable.com/media/sets/fig-013396.jpg
fig-013397,"Clone Specialist, 501st Legion, Blue Arms, White Visor",5,https://cdn.rebrickable.com/media/sets/fig-013397.jpg
fig-013443,Vice Admiral Sloane,4,https://cdn.rebrickable.com/media/sets/fig-013443.jpg
fig-013445,"Darth Vader, White Skin, 19888 Cape",6,https://cdn.rebrickable.com/media/sets/fig-013445.jpg
fig-013446,"TIE Pilot, Printed Legs, Closed Mouth",4,https://cdn.rebrickable.com/media/sets/fig-013446.jpg
fig-013447,GNK Power Droid (Gonk) - Light Bluish Gray,13,https://cdn.rebrickable.com/media/sets/fig-013447.jpg
fig-013702,Clone Commander Fox - Solid LBG Circle,7,https://cdn.rebrickable.com/media/sets/fig-013702.jpg
fig-013706,"Obi-Wan Kenobi - Reddish Brown Robe, Hood",4,https://cdn.rebrickable.com/media/sets/fig-013706.jpg
fig-013733,Snub Fighter Pilot,4,https://cdn.rebrickable.com/media/sets/fig-013733.jpg
fig-013734,Vane,4,https://cdn.rebrickable.com/media/sets/fig-013734.jpg
fig-013735,"The Mandalorian / Din Djarin, Dark Brown Outfit, 87610pr0417 Helmet",5,https://cdn.rebrickable.com/media/sets/fig-013735.jpg
fig-013736,Mandalorian Fleet Commander,5,https://cdn.rebrickable.com/media/sets/fig-013736.jpg
fig-013737,TIE Pilot - Female,4,https://cdn.rebrickable.com/media/sets/fig-013737.jpg
fig-013738,"Astromech Droid, R2-E6",4,https://cdn.rebrickable.com/media/sets/fig-013738.jpg
fig-013740,"Luke Skywalker, Final Duel Outfit, Mid-Length Dark Tan Hair",4,https://cdn.rebrickable.com/media/sets/fig-013740.jpg
fig-013742,"Emperor Palpatine - Tan Head, Cape",5,https://cdn.rebrickable.com/media/sets/fig-013742.jpg
fig-013743,"Princess Leia, Endor Outfit, Helmet",4,https://cdn.rebrickable.com/media/sets/fig-013743.jpg
fig-013745,"Scout Trooper - Light Nougat Head, Black Arms",4,https://cdn.rebrickable.com/media/sets/fig-013745.jpg
fig-013747,"Luke Skywalker, Dark Tan Endor Outfit, Helmet",4,https://cdn.rebrickable.com/media/sets/fig-013747.jpg
fig-013748,"Luke Skywalker, Orange Rebel Pilot Outfit, Arm Print",4,https://cdn.rebrickable.com/media/sets/fig-013748.jpg
fig-013886,"Yoda, White Robe, Lime Head",3,https://cdn.rebrickable.com/media/sets/fig-013886.jpg
fig-013887,Kai Brightstar,5,https://cdn.rebrickable.com/media/sets/fig-013887.jpg
fig-013888,Lys Solay,5,https://cdn.rebrickable.com/media/sets/fig-013888.jpg
fig-014064,"Super Battle Droid, Pearl Titanium, Blaster Arm",4,https://cdn.rebrickable.com/media/sets/fig-014064.jpg
fig-014070,"Super Battle Droid, Pearl Titanium",4,https://cdn.rebrickable.com/media/sets/fig-014070.jpg
fig-014138,"Yoda, Light Nougat Feet",3,https://cdn.rebrickable.com/media/sets/fig-014138.jpg
fig-014187,"Stormtrooper, Black Squares on Back of Helmet, Female, Nougat Head",4,https://cdn.rebrickable.com/media/sets/fig-014187.jpg
fig-014188,"Boba Fett, Helmet, Jetpack Neckwear, Printed Arms, Nougat Head",6,https://cdn.rebrickable.com/media/sets/fig-014188.jpg
fig-014190,"Darth Vader, White Skin, 50231 Cape, Robe Hem and Stripes on Legs",6,https://cdn.rebrickable.com/media/sets/fig-014190.jpg
fig-014192,"Yoda, Olive Green Head, Dark Tan Undershirt, Thin Creases",3,https://cdn.rebrickable.com/media/sets/fig-014192.jpg
fig-014193,"Clone Trooper, 332nd Company, Orange Markings, Jetpack",5,https://cdn.rebrickable.com/media/sets/fig-014193.jpg
fig-014194,"Clone Trooper, 332nd Company, Orange Markings, Visor Holes",4,https://cdn.rebrickable.com/media/sets/fig-014194.jpg
fig-014195,Clone Captain Vaughn,5,https://cdn.rebrickable.com/media/sets/fig-014195.jpg
fig-014196,"Bo-Katan Kryze, Hair",5,https://cdn.rebrickable.com/media/sets/fig-014196.jpg
fig-014199,"Luke Skywalker, Medal",5,https://cdn.rebrickable.com/media/sets/fig-014199.jpg
fig-014202,"Han Solo, Medal",5,https://cdn.rebrickable.com/media/sets/fig-014202.jpg
fig-014203,"Princess Leia, White Dress",4,https://cdn.rebrickable.com/media/sets/fig-014203.jpg
fig-014204,General Dodonna (28621 Head),4,https://cdn.rebrickable.com/media/sets/fig-014204.jpg
fig-014205,"Astromech Droid, R2-BHD, Light Bluish Gray Body",4,https://cdn.rebrickable.com/media/sets/fig-014205.jpg
fig-014206,"Dutch Vander, Helmet with Olive Green Markings",4,https://cdn.rebrickable.com/media/sets/fig-014206.jpg
fig-014207,Garven Dreis,4,https://cdn.rebrickable.com/media/sets/fig-014207.jpg
fig-014209,"Rebel Trooper / Rebel Fleet Trooper, Light Nougat Head (Angry / Neutral)",5,https://cdn.rebrickable.com/media/sets/fig-014209.jpg
fig-014210,"Rebel Crew, Nougat Head",4,https://cdn.rebrickable.com/media/sets/fig-014210.jpg
fig-014266,"Princess Leia, Endor Outfit, Hair",4,https://cdn.rebrickable.com/media/sets/fig-014266.jpg
fig-014267,"Pit Droid, Christmas",14,https://cdn.rebrickable.com/media/sets/fig-014267.jpg
fig-014273,Emperor Palpatine - Christmas Sweater,4,https://cdn.rebrickable.com/media/sets/fig-014273.jpg
fig-014274,"Ewok, White, Bright Green Hood",3,https://cdn.rebrickable.com/media/sets/fig-014274.jpg
fig-014290,Professor Huyang,4,https://cdn.rebrickable.com/media/sets/fig-014290.jpg
fig-014291,"Sabine Wren, Helmet",5,https://cdn.rebrickable.com/media/sets/fig-014291.jpg
fig-014292,Marrok,5,https://cdn.rebrickable.com/media/sets/fig-014292.jpg
fig-014293,Ahsoka Tano,4,https://cdn.rebrickable.com/media/sets/fig-014293.jpg
fig-014294,"Astromech Droid, C1-10P (Chopper), White Body",6,https://cdn.rebrickable.com/media/sets/fig-014294.jpg
fig-014295,First Officer Hawkins,4,https://cdn.rebrickable.com/media/sets/fig-014295.jpg
fig-014296,Lt. Beyta,3,https://cdn.rebrickable.com/media/sets/fig-014296.jpg
fig-014297,Jacen Syndulla,4,https://cdn.rebrickable.com/media/sets/fig-014297.jpg
fig-014298,Hera Syndulla,4,https://cdn.rebrickable.com/media/sets/fig-014298.jpg
fig-014306,"Padme Amidala / Naberrie, Dark Red Senator Outfit, Bun Hair",4,https://cdn.rebrickable.com/media/sets/fig-014306.jpg
fig-014307,"Clone Trooper, Coruscant Guard, Shock Trooper",4,https://cdn.rebrickable.com/media/sets/fig-014307.jpg
fig-014309,"Chancellor Palpatine, Dark Red Outfit",4,https://cdn.rebrickable.com/media/sets/fig-014309.jpg
fig-014311,Clone Commander Fox,5,https://cdn.rebrickable.com/media/sets/fig-014311.jpg
fig-014312,Captain Porter / E-Wing Pilot,4,https://cdn.rebrickable.com/media/sets/fig-014312.jpg
fig-014313,"Morgan Elsbeth, Shirt",4,https://cdn.rebrickable.com/media/sets/fig-014313.jpg
fig-014314,"Astromech Droid, New Republic",4,https://cdn.rebrickable.com/media/sets/fig-014314.jpg
fig-014315,Shin Hati,4,https://cdn.rebrickable.com/media/sets/fig-014315.jpg
fig-014316,Baylan Skoll,4,https://cdn.rebrickable.com/media/sets/fig-014316.jpg
fig-014350,GNK Power Droid (Gonk),13,https://cdn.rebrickable.com/media/sets/fig-014350.jpg
fig-014353,GNK Power Droid (Gonk) - Reindeer Version,20,https://cdn.rebrickable.com/media/sets/fig-014353.jpg
fig-014376,Rey - Ugly Christmas Sweater,4,https://cdn.rebrickable.com/media/sets/fig-014376.jpg
fig-014377,Finn - Ugly Christmas Sweater,4,https://cdn.rebrickable.com/media/sets/fig-014377.jpg
fig-014391,"Admiral Wulf Yularen, Dark Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-014391.jpg
fig-014392,Captain Rex,6,https://cdn.rebrickable.com/media/sets/fig-014392.jpg
fig-014399,Porg - Dark Bluish Grey Center,7,https://cdn.rebrickable.com/media/sets/fig-014399.jpg
fig-014400,Porg - White Center,7,https://cdn.rebrickable.com/media/sets/fig-014400.jpg
fig-014401,Santa Porg,9,https://cdn.rebrickable.com/media/sets/fig-014401.jpg
fig-014402,Porg - Black Tail,7,https://cdn.rebrickable.com/media/sets/fig-014402.jpg
fig-014403,Porg - Dark Bluish Grey Tail,7,https://cdn.rebrickable.com/media/sets/fig-014403.jpg
fig-014404,Porg - Black Wings,7,https://cdn.rebrickable.com/media/sets/fig-014404.jpg
fig-014452,"Dwarf Spider Droid, Dark Bluish Gray Dome, Fixed Black Cannon",38,https://cdn.rebrickable.com/media/sets/fig-014452.jpg
fig-014453,Training Droid,6,https://cdn.rebrickable.com/media/sets/fig-014453.jpg
fig-014662,"Clone Trooper, Phase II Armor, Nougat Head",4,https://cdn.rebrickable.com/media/sets/fig-014662.jpg
fig-014663,"Battle Droid, Two Bent Arms, Light Bluish Grey Clip",6,https://cdn.rebrickable.com/media/sets/fig-014663.jpg
fig-014665,"Super Battle Droid, Updated Version",4,https://cdn.rebrickable.com/media/sets/fig-014665.jpg
fig-014799,Darth Malak,5,https://cdn.rebrickable.com/media/sets/fig-014799.jpg
fig-014802,Stormtrooper - Medium Brown Head,4,https://cdn.rebrickable.com/media/sets/fig-014802.jpg
fig-014804,"Stormtrooper - Light Nougat Head, White Arms",4,https://cdn.rebrickable.com/media/sets/fig-014804.jpg
fig-014805,"Captain Antilles, Dark Tan Undershirt, Dual Sided Head",5,https://cdn.rebrickable.com/media/sets/fig-014805.jpg
fig-014806,Arc Trooper Fives,7,https://cdn.rebrickable.com/media/sets/fig-014806.jpg
fig-014965,"Pilot Battle Droid, Insigna print",5,https://cdn.rebrickable.com/media/sets/fig-014965.jpg
fig-014986,TIE Interceptor Pilot,4,https://cdn.rebrickable.com/media/sets/fig-014986.jpg
fig-014987,"Darth Maul, Horns, Printed Legs",4,https://cdn.rebrickable.com/media/sets/fig-014987.jpg
fig-014988,"Qui-Gon Jinn, Poncho, Reddish Brown Beard",5,https://cdn.rebrickable.com/media/sets/fig-014988.jpg
fig-014990,"Anakin Skywalker, Child, Dark Tan Hair",4,https://cdn.rebrickable.com/media/sets/fig-014990.jpg
fig-014991,Saw Gerrera,6,https://cdn.rebrickable.com/media/sets/fig-014991.jpg
fig-014992,Kelleran Beq,4,https://cdn.rebrickable.com/media/sets/fig-014992.jpg
fig-014993,"Clone Trooper, 501st Legion, White Arms",4,https://cdn.rebrickable.com/media/sets/fig-014993.jpg
fig-015004,Droideka / Destroyer Droid,30,https://cdn.rebrickable.com/media/sets/fig-015004.jpg
fig-015005,"Mouse Droid (MSE-6-series Repair Droid), 2 Top Clips",15,https://cdn.rebrickable.com/media/sets/fig-015005.jpg
fig-015006,"Darth Vader, Light Bluish Gray Skin, Scarred Right Cheek, Eyebrows",5,https://cdn.rebrickable.com/media/sets/fig-015006.jpg
fig-015062,Paz Vizsla,5,https://cdn.rebrickable.com/media/sets/fig-015062.jpg
fig-015063,Moff Gideon - Dark Trooper Armor,5,https://cdn.rebrickable.com/media/sets/fig-015063.jpg
fig-015064,Imperial Praetorian Guard,4,https://cdn.rebrickable.com/media/sets/fig-015064.jpg
fig-015065,Mandalorian Nite Owl,6,https://cdn.rebrickable.com/media/sets/fig-015065.jpg
fig-015066,Mandalorian Warrior,6,https://cdn.rebrickable.com/media/sets/fig-015066.jpg
fig-015067,Imperial Commando,5,https://cdn.rebrickable.com/media/sets/fig-015067.jpg
fig-015283,Padme Amidala / Queen Amidala (3626b Head),4,https://cdn.rebrickable.com/media/sets/fig-015283.jpg
fig-015285,"Obi-Wan Kenobi, Padawan, Plain Legs (3626b Head)",5,https://cdn.rebrickable.com/media/sets/fig-015285.jpg
fig-015288,"Luke Skywalker, White Robe, Straight Tan Hair, White Pupils, 3626cpr0635",4,https://cdn.rebrickable.com/media/sets/fig-015288.jpg
fig-015289,"Obi-Wan Kenobi, Old, Tan Robes, Hair, White Pupils, Gray Beard, 3626cpr0638",4,https://cdn.rebrickable.com/media/sets/fig-015289.jpg
fig-015305,"Luke Skywalker, Dark Bluish Gray Robes, Dark Tan Hair",4,https://cdn.rebrickable.com/media/sets/fig-015305.jpg
fig-015306,"Lando Calrissian, Skiff Guard Disguise, Dark Brown Helmet and Legs",4,https://cdn.rebrickable.com/media/sets/fig-015306.jpg
fig-015308,"Han Solo, White Shirt, Dark Brown Legs, Dual Sided Head Open Mouth / Closed Eyes with Open Mouth, Ruffled Hair",4,https://cdn.rebrickable.com/media/sets/fig-015308.jpg
fig-015309,Nien Nunb,3,https://cdn.rebrickable.com/media/sets/fig-015309.jpg
fig-015311,"Imperial Crew, Light Bluish Gray Uniform, Black Cap, Open Mouth",4,https://cdn.rebrickable.com/media/sets/fig-015311.jpg
fig-015312,Commander Praji,4,https://cdn.rebrickable.com/media/sets/fig-015312.jpg
fig-015313,"Imperial Navy Trooper, Warm Tan Head",4,https://cdn.rebrickable.com/media/sets/fig-015313.jpg
fig-015314,"Imperial Gunner, Nougat Head",4,https://cdn.rebrickable.com/media/sets/fig-015314.jpg
fig-015315,Cal Kestis,4,https://cdn.rebrickable.com/media/sets/fig-015315.jpg
fig-015316,"Astromech Droid, L3-G0",4,https://cdn.rebrickable.com/media/sets/fig-015316.jpg
fig-015317,Rebel Pilot,4,https://cdn.rebrickable.com/media/sets/fig-015317.jpg
fig-015318,Yesi Scala,4,https://cdn.rebrickable.com/media/sets/fig-015318.jpg
fig-015319,Sig Greebling,4,https://cdn.rebrickable.com/media/sets/fig-015319.jpg
fig-015321,"Princess Leia, Young",4,https://cdn.rebrickable.com/media/sets/fig-015321.jpg
fig-015322,L0-LA59 (Lola),3,https://cdn.rebrickable.com/media/sets/fig-015322.jpg
fig-015323,Ackbar Trooper,3,https://cdn.rebrickable.com/media/sets/fig-015323.jpg
fig-015324,"Jedi Bob, Reddish Brown",5,https://cdn.rebrickable.com/media/sets/fig-015324.jpg
fig-015325,SR-V0 (Servo),16,https://cdn.rebrickable.com/media/sets/fig-015325.jpg
fig-015326,"Ahsoka Tano, Light Bluish Gray Robes",4,https://cdn.rebrickable.com/media/sets/fig-015326.jpg
fig-015327,"Morgan Elsbeth, Legs",4,https://cdn.rebrickable.com/media/sets/fig-015327.jpg
fig-015328,"Grand Admiral Thrawn, Dual Molded Legs",4,https://cdn.rebrickable.com/media/sets/fig-015328.jpg
fig-015329,"Ezra Bridger, Adult",4,https://cdn.rebrickable.com/media/sets/fig-015329.jpg
fig-015330,Night Trooper,4,https://cdn.rebrickable.com/media/sets/fig-015330.jpg
fig-015331,Neel,3,https://cdn.rebrickable.com/media/sets/fig-015331.jpg
fig-015332,KB,4,https://cdn.rebrickable.com/media/sets/fig-015332.jpg
fig-015333,Fern,4,https://cdn.rebrickable.com/media/sets/fig-015333.jpg
fig-015334,Wim,4,https://cdn.rebrickable.com/media/sets/fig-015334.jpg
fig-015335,Jod Na Nawood,5,https://cdn.rebrickable.com/media/sets/fig-015335.jpg
fig-015337,Darth Jar Jar,3,https://cdn.rebrickable.com/media/sets/fig-015337.jpg
fig-015339,"C-3PO, Bounty Hunter, Red Eyes",3,https://cdn.rebrickable.com/media/sets/fig-015339.jpg
fig-015340,Darth Rey,5,https://cdn.rebrickable.com/media/sets/fig-015340.jpg
fig-015341,"Darth Dev, Cape",5,https://cdn.rebrickable.com/media/sets/fig-015341.jpg
fig-015343,Jedi Vader,6,https://cdn.rebrickable.com/media/sets/fig-015343.jpg
fig-015345,Beach Luke,4,https://cdn.rebrickable.com/media/sets/fig-015345.jpg
fig-015455,Leia - Ugly Christmas Sweater,4,https://cdn.rebrickable.com/media/sets/fig-015455.jpg
fig-015457,Luke Skywalker - Ugly Christmas Sweater,4,https://cdn.rebrickable.com/media/sets/fig-015457.jpg
fig-015551,"Astromech Droid, QT-KT",4,https://cdn.rebrickable.com/media/sets/fig-015551.jpg
fig-015552,"Rebel Trooper / Rebel Fleet Trooper, Light Nougat Head (Scared / Neutral)",5,https://cdn.rebrickable.com/media/sets/fig-015552.jpg
fig-015553,"Rebel Trooper / Rebel Fleet Trooper, Medium Nougat Head",5,https://cdn.rebrickable.com/media/sets/fig-015553.jpg
